username,date,content,user_location,bulan
Aditya___Angela,2021-07-07 22:25:24+00:00,"@KawalCOVID19 @immanuelcan Vaksin di Kupang. Tapi sekarang tempat2 ini kebanyakan hanya melayani vaksin ke 2. Dapat kabar kalo ada yg terima vaksin pertama, penyelengganya TNI, tempatnya di dekat Tenau tapi aku gatau dimana tempat pastinya https://t.co/HsLlJl2r6U",Nusa Tenggara Timur,Mei
ambontribunnews,2021-07-07 11:09:53+00:00,"Pelaku Perjalanan Jalur Laut dari Ambon Juga Wajib Lampirkan Surat Vaksin
 
https://t.co/7NWOx225PE",Maluku,Mei
koming_darmawan,2021-05-24 14:05:12+00:00,"tidur lebih awal, besok vaksin kedua.",Bali,Mei
erkwsyh,2021-02-27 12:22:58+00:00,Bisa jadi dapet vaksin dari jalur ini dong 😂 https://t.co/ua2yjLusCc,Sulawesi Utara,Februari
Irmaa_Rambe,2021-03-28 16:33:35+00:00,"Insyaalloh besok vaksin sinovac ke-1, boleh share cerita dong bagi teman-teman yang udah vaksin, terima kasih 😊🙏
#VaksinCOVID19 
#Sinovac",Aceh,Maret
ocokk_,2021-03-29 23:46:30+00:00,"@ialaksmi Tubuh lagi penyesuaian dengan vaksin, istirahat gen dulu",Kalimantan Tengah,Maret
princes66934439,2021-07-07 03:29:27+00:00,"Bersatu melawan covid 19, kita dukung program 3 juta vaksin per hari https://t.co/nV4IbVrceY",Sulawesi Barat,Januari
ram_yasim28,2021-02-03 15:10:15+00:00,@nabilazaharani Bagaimana perasaan anda setelah di vaksin ? Wkwkwk,Sulawesi Selatan,Februari
lampostco,2021-07-10 09:17:20+00:00,"Pemerintah akan melakukan program vaksinasi ketiga (booster) untuk 1,47 juta nakes yang bekerja di garis terdepan dalam penanganan covid-19 mulai pekan depan.
#Vaksin #VaksinasiCovid19 #vaksincovid19 #lampostco
#airlanggahartarto #lampostco
https://t.co/fKZxz8PF9Z",Lampung,Juni
rido_yessman,2021-04-21 02:19:58+00:00,"Alhamdulillah 
Vaksin tahap 1 https://t.co/dNGbNDyX3H",DI Yogyakarta,April
Nuyjamilo,2021-06-29 11:49:12+00:00,@hafezshiddiqr @v_frontline_pc Tah ieu bener share info penyedia vaksin anu birokrasi teu ribet,Banten,Juni
florieliciouss,2021-01-01 03:48:21+00:00,"Apakah kamu penerima vaksin tahap pertama? Cek NIK kamu di: https://t.co/sx4pqCA1gq . 
Yg sebelah kanan hasil pencarian keponakanku yg apoteker di salah satu Puskesmas. https://t.co/phrNd1JbYC",Jambi,Januari
HumasMenteng,2021-06-29 21:58:01+00:00,"Guys .. Nyuk Kite Vaksin

@divisihumaspolri @poldametrojaya
@PolresJakPus #divisihumaspolri #poldametrojaya
#polresmetrojakartapusat #lawancovid19 #jagajarak #covid19indonesia #pakaimasker #PolriTVRadioPresisi https://t.co/J3u59ockqF",DKI Jakarta,Juni
bintangisa,2021-06-29 17:55:14+00:00,@inierinsoe Puskesmas juga lagi rame terus tiap hari jadi sentra vaksin,Kalimantan Tengah,Juni
puttdarr,2021-07-10 01:07:27+00:00,"Untung ibuku walau blm vaksin, dia ga kemakan hoax tetangga",Lampung,Mei
huahuuaaahaaa,2021-01-29 10:24:06+00:00,"@danny_APP @FathurIrham kemaren sedikit berspekulasi juga karna sentimen vaksin presiden bagus banget, ternyata kena prank 🤣",DKI Jakarta,Januari
muizbwb,2021-05-29 23:45:56+00:00,@HausofHilton @TengkuEliraa Anak raja thailand siap guna kuasa veto utk beli vaksin tpi Malaysia still stuck kt antivac😒😭,Papua,Mei
xxi2209,2021-07-09 18:53:29+00:00,"@riizkyaji Kak maaf yg tau dong aku ada riwayat alergi obat, boleh vaksin ga si ya? Mau vaksin aku maju mundur huhu",Lampung,Januari
SitindaonZul,2021-03-19 00:35:42+00:00,"Dulu banyak yg teriak² tolak tidak mau di vaksin Sinovac Cina, sekarang justru mereka yg duluan di vaksin, sementara yg setuju harus menunggu antrian entah sampai kapan..",Sumatera Utara,Maret
sidimangkuto,2021-04-12 06:11:13+00:00,"Vaksin tahap I. Bismillah.
.
Thanks fotonya bang @arwendriadahlan
.
#fajrihidayat_id #vaksìncovid19 #covid_19 #uinibpadang @ UIN Imam Bonjol, Lubuk Lintah, Kuranji, Padang https://t.co/YzFk7AHA43",Sumatera Barat,April
malaindaeyo,2021-05-25 04:05:55+00:00,@MultatuliS Buruann vaksin,Bali,Mei
Jeffripratamaa_,2021-07-10 11:27:47+00:00,Masih sebal lengan habis kena vaksin nin hmmm,Kalimantan Barat,Februari
4rdn4n,2021-01-13 15:51:16+00:00,"Kemarin baca, kenapa vaksin yg lain blm masuk karena harus menyiapkan peralatannya. ini udah protes aja katanya rakyat ntar dikasih yg murah. Aduh.",Sumatera Selatan,Januari
Andriii_M,2021-01-27 03:32:47+00:00,Akkkkhhh kakak ku uda dapat vaksin duluan..  Ak mau 😭😭,Jawa Timur,Januari
twinkleciki,2021-03-29 07:33:58+00:00,Ibu menyusui macem kita dapet jatah vaksin ga sih gaess? Insecure ma orang² yg posting dapet jatah vaksinasi 😢😂 @anneant_ @lidwinayuliani,Banten,Maret
LeleRheiz,2021-06-24 15:28:27+00:00,"Menunggu jadwal vaksin blum ada info, besok pagi mau PCR dan lusa harus flight lagi.. Mudah2an ngga banyak kuman yang nempel..",Sulawesi Selatan,Juni
ambontribunnews,2021-07-05 02:31:53+00:00,"Mulai Hari Ini, Penerbangan dari Bandara Pattimura Menuju Jawa - Bali Wajib Lampirkan Surat Vaksin
 
https://t.co/KTJXcvWSvh",Maluku,Mei
wendyhermawan,2021-05-11 05:38:32+00:00,"@ridlwandjogja Judul vaksin gratis, isi berita tes gratis...jann ra masukk",DI Yogyakarta,Mei
robyAnas,2021-02-27 12:00:38+00:00,"baru tau kalo anggota DPR beserta keluarga udh dpt vaksin, enteng betul hidup mereka :( https://t.co/B9f1hR82Xe",DKI Jakarta,Februari
vendemprastyo,2021-06-27 23:56:07+00:00,Sebelum vaksin ngopi dulu ni https://t.co/we0s3pEcmi,Jawa Timur,Juni
yang_rere,2021-06-29 13:07:55+00:00,"H+ 1 vaksin. Sehat walafiat, tangan kiri bekas suntik njarem",Kalimantan Selatan,Juni
samsamy15_sam,2021-06-22 00:57:56+00:00,Kalau nda salah kemarin ada yang tanya atau nyari info vaksin geratis. Ini ada info vaksin gratis di hari bhayangkara silahkan yang mau. Ada info pendaftaran juga https://t.co/AjgJZMB4FB,Sulawesi Selatan,Juni
TBacarita,2021-06-08 07:47:31+00:00,"Mutasi virus Covid-19, kelangkaan vaksin, dan perkembangan wabah covid-19 menjadi alasan Saudi belum umumkan mekanisme penyelenggaraan Haji tahun ini. 

Dana Haji Terjamin
@jokowi 
@YaqutCQoumas 
@Dennysiregar7 
@Kemenag_RI https://t.co/9DlywxqNSK",Maluku Utara,Juni
Hidayah_Art,2021-03-19 10:24:59+00:00,"Inovasi Farmasi lainnya ada Mobile Laboratorium Biosafety Level 3, Terapi Plasma Konvalesen, Virus Transfer Media, hingga Jaringan Klinik Vaksin Immunicare",Jawa Tengah,Maret
gHormatKulas,2021-07-10 02:28:11+00:00,"Meski jadwal vaksinasi Covid yang diselenggarakan kejaksaan resminya baru mulai pukul 9, jam 8 rakyat sdh membludak.
Alokasi vaksin cuma 1.000 per hari. Pukul 9.30 sudah diumumkan agar rakyat di luar tenda antrian bisa datang lagi besok. https://t.co/G5SLkSB80b",Nusa Tenggara Timur,Juni
fakingpusi,2021-07-09 16:22:18+00:00,@pacarmuslamanya @lampungbase Tp kalo ditolak karena ktp bukan balam gimana dong? Padahal vaksin pertamanya disitu,Lampung,Juni
dya_oktaviani,2021-04-20 07:06:55+00:00,@ferdiriva @handyani1202 Tapi di sentra vaksin BUMN di Bandung yg penyitas covid kurang dari 3bln disuruh pulang lagi dan vaksinnya ditunda,Jawa Barat,April
Finaalfins,2021-06-08 07:05:19+00:00,"Kuota Haji belum diputuskan Arab Saudi karena mutasi virus covit 19 dan kelangkaan vaksin menjadi salah satu alasan

Dana Haji Terjamin
@jokowi 
@Kiyai_MarufAmin 
@Kemenag_RI 
@YaqutCQoumas 
@Dennysiregar7 https://t.co/mhte0TafWq",Sulawesi Barat,Januari
polsek_sentani,2021-07-05 11:28:46+00:00,"Ayo Vaksin.. Gratis, Cukup Membawa KTP Saja.. https://t.co/rCRFXkuiYe",Papua,April
drizzle_qy,2021-02-19 23:30:22+00:00,"Sadar diri adalah vaksin terbaik untuk luka yang lebih kronis

-F",Jawa Tengah,Februari
efariha,2021-06-29 12:34:43+00:00,abis vaksin boleh minum kopi gaksih? KOPSUS lebih tepatnya.,Banten,Juni
Arie_BangsaOne,2021-07-08 19:24:03+00:00,"@SaveMoslem1 Di India ada Gangga, di Indonesia Mudik sudah lama.
Kenapa saat Vaksin sedang berjalan lancar malahan Semakin Cepat ada Kenaikan ?
Mutasi yang alami itu harusnya semakin melemah, bukan semakin kuat dan cepat.
#sitifadilah",Lampung,Mei
milst0ne,2021-02-26 00:22:40+00:00,@ttomiad tomi ikut vaksin ta kemaren?,Jawa Tengah,Februari
achietmokoginta,2021-06-29 17:06:40+00:00,@timmymalachi @ombotaakk Ikut paket vaksin Pfizer ke LA sono bayar 28jt biar Instagramable,Kalimantan Tengah,Juni
HBontoala,2021-02-07 00:59:26+00:00,Allhamdulillah..indonesia akan memproduksi vaksin sendiri.ayo sobat polri tetap semangat ya terapkan protokol kesehatan https://t.co/p85TVbHv0j,Sulawesi Selatan,Februari
yesdiChalvin,2021-07-07 14:42:45+00:00,"masih banyak komen ""temen aku udah vaksin ke 2 tetep aja kena"" DUH",Nusa Tenggara Timur,Mei
anakban12815572,2021-06-26 00:03:55+00:00,"Jangan pernah kita takut untuk vaksin ini semua bertujuan untuk menekan penyebaran covid-19
Disiplin Atasi Pandemi https://t.co/Cbs9t6nHol",Kepulauan Bangka Belitung,Mei
sahruuuul_,2021-02-16 16:42:59+00:00,Sadar diri adalah vaksin terbaik untuk luka yang lebih kronis.,Jawa Barat,Februari
RifanAryanto,2021-02-05 04:41:03+00:00,@jokowi Gimana Pak penjualan vaksin ? Sudah berapa sharenya ? Sudah bisa jadi reseller belom ? 🙄,Kalimantan Selatan,Februari
ayiphotography,2021-07-09 20:13:36+00:00,"jadi vaksin yg sekarang gak ampuh?

 https://t.co/6f8v2Sudj2",Lampung,Februari
Dyaaaah,2021-03-21 08:14:32+00:00,"Rakyat biasa sprt aku yg slalu wfo kpn kebagian vaksin yha? U, u",Jawa Barat,Maret
YusufMhib,2021-07-05 03:07:37+00:00,"Biar tdk mo ta vaksin sok² jadi penganut konspirasi padahal dp asli hanya tako jarum.
Hmmm, lombo ngana.",Gorontalo,Januari
rainbowulalaa,2021-07-10 06:29:24+00:00,"dulu pada ga mau, sekarang buat rebutan
-vaksin",Lampung,April
Che_Macho,2021-04-23 09:36:19+00:00,"Tiba-tiba drop gini apa gara-gara kepikiran mau vaksin ya? 😔

Efek ngebayangin jarum suntik kayaknya 😭",Bali,April
Asrul48867537,2021-06-28 02:00:04+00:00,"Ayo Vaksin
Untuk mengurangi dampak Covid-19

@divisihumaspolri
#kapoldasulsel
#wakapoldasulsel
#poldasulsel
#polripresisi https://t.co/GZ7iboQrhf",Sulawesi Selatan,Juni
Tribun_Maluku,2021-07-06 09:43:56+00:00,Danramil Salahuttu Himbau Masyarakat Waai Mau Ikut Vaksin #MalukuTengah  -  https://t.co/mGWKFioCKA https://t.co/kaT0M3jIl2,Maluku,Februari
deynarazy,2021-03-29 14:10:58+00:00,"@dr_koko28 Seperti biasa, tulisan dapat membunuh di rokok aja kaga takut, malah diisep terus rokoknya, ini kok sok sok an takut sama covid / vaksin.",Sulawesi Utara,Maret
briancukx,2021-07-03 03:26:31+00:00,"@lainalasiwe04 Lah ya masa bodo yang penting vaksin laku keras, proyek vaksin mulus. Panen duit rakyat bancaan geden 😌",Papua Barat,Januari
ONation45,2021-04-25 04:57:20+00:00,Efektivitas vaksin masih bisa diandalkan #COVID19 #COVID19Vaccine #VaksinasiNasional https://t.co/aAHJN3bZKn,Jawa Timur,April
satriaprbw,2021-03-18 12:49:11+00:00,@Craze_26 Besok da bisa disuntik vaksin anti kuman tu anjingnya laa @ollacarla,Sumatera Utara,Maret
ImaninaZnuddn,2021-05-29 07:02:21+00:00,"Kalau nak tunggu vaksin tu Allahu lambat yang amat! Adik aku dah la kerja jnt keluar masuk rumah, parents aku berpenyakit so minum je laa petua kampung pun even ada yg cakap macam macam",Aceh,Mei
aymbrlrfrz,2021-06-29 15:17:40+00:00,"Melihat segelintir story WA temen ku sehabis di vaksin ada yang Demam, Ngantuk , lemes dll 
Kok saya malah efeknya laper wkwkwwk",Bali,Juni
Jeje_khayla,2021-01-13 04:38:08+00:00,"Setelah pak presiden Jokowi dan jajarannya di vaksin, tenaga medis dan tenaga pendukungnya!!! Wakil rakyat dong selanjutnya..... Baru deh rakyat rakyatnya, gmn cocok? #coronavirus #JokowiDiVaksin #VaksinasiDimulai #Jokowi #dpr",Sumatera Utara,Januari
biofarmaID,2021-04-29 04:31:24+00:00,"Jumlah vaksin finish product kemasan multidose ini sudah diterima Bio Farma total sebanyak 4.965.600 dosis. 

#biofarma #covax #astrazeneca #vaksincovid19 #vaksinbiofarma #vaksinastrazeneca #vaksin #vaksinasi #vaksincovid19 #vaksincorona",Jawa Barat,April
derindesu_,2021-07-10 16:03:19+00:00,"beneran protesnya di gue, gini nih ‘semua itu bakal mati, ngapain pake acara PPKM?bikin susah cari duit aja’ terus gue samber ‘YOWES, emang kudune raksah repot mikir vaksin mending tuku tanah nggo kuburan’",Sulawesi Utara,Januari
jnny_eny,2021-07-10 03:16:33+00:00,"Ini Dua Jenis Vaksin yang Diklaim Efektif Cegah Mutasi Virus Corona India
https://t.co/ebWObfazTt
Yuk Disiplin PPKM",Kalimantan Utara,Maret
hudattamini,2021-01-28 00:00:36+00:00,"@FaGtng @Aryprasetyo85 @kemendagri Jadi Vaksin Covid itu adalah virus Covid yg sdh dilemahkan dan disuntikkan kedalam tubuh kita agar membentuk Antibodi tubuh kita, makanya orang yg di Vaksin harus sehat agar Vaksinnya Efektif tdk jadi Bumerang, Vaksin SAMA SEKALI BUKAN OBAT ...!",Kalimantan Timur,Januari
adnyaaani10,2021-05-04 12:16:15+00:00,@TimpalBali Kalau aku habis vaksin cuman sakit tangannya aja sih astungkara gaada keluhan lain,Nusa Tenggara Barat,Mei
Urbino46,2021-04-19 04:51:53+00:00,"Udah di vaksin = bisa bebas ngider2

Okesyipppp
Mungkin gue yang gak paham
😏😏😏",Jawa Timur,April
feliciayulita_,2021-07-08 09:27:31+00:00,Maju mundur tiap mau vaksin eh ngeliat story org pas disuntik dilengannye :'),Kalimantan Barat,Mei
AuliaIndraP,2021-04-17 21:41:19+00:00,"Penting kah vaksin untuk kucing? PENTING BGT. Karna seringnya berinteraksi dekat, vaksin utk kucing perlu supaya menjaga pemilik dan hewannya sama sama sehat. Suntik vitamin boleh jg karna lowbudget kok.",DI Yogyakarta,April
Indah05209372,2021-05-27 02:47:52+00:00,"Vaksin.... Sanakk, biar kebal dari koped https://t.co/vPtUTgYMjo",Bengkulu,Mei
TkangJalanJajan,2021-07-10 07:21:30+00:00,@dodon_jerry Segera dong vaksin... Biar gampang mau urus ini itu,Kalimantan Barat,April
citrapqurani,2021-06-28 09:09:30+00:00,besok vaksin nih 😂,Sumatera Selatan,Juni
ShahnunAG,2021-03-19 08:46:50+00:00,Nak tanya kalau dah daftar untuk vaksin C19 ni macam mana nak semak bila tarikh nak divaksin kan ? Or KKM akan call ?,Aceh,Maret
imandiharjoo,2021-03-26 12:58:19+00:00,"@PLindungi selamat sore min. Mau tanya ibu sy kan di vaksin 1minggu yg lalu, dan untuk vaksin tahap ke2 dpt jadwal tgl 1. Sedangkan ibu sy baru keluar kota baru balik tgl 3 April 2021. Itu gimana ya kak?",DI Yogyakarta,Maret
diana_indrasari,2021-04-22 04:20:09+00:00,Alhamdulillah setelah tensi ulang 4x..akhirnya vaksin juga,DI Yogyakarta,April
bangzul_ntb,2021-01-13 15:23:30+00:00,"Hadirnya vaksin ini minimal akan mengurangi ketakutan dan kekhawatiran kita secara psikologis, sehingga Covid 19 tidak lagi di lihat sebagai momok yg menakutkan..

Dengan vaksinasi Insya Allah hidup kita perlahan2 akan kembali pulih seperti sedia kala...",Nusa Tenggara Barat,Januari
annisaanst,2021-04-29 15:37:53+00:00,"Yang 2019 itu area yang disuntik jadi biru banget, kurang paham dan belum cari penjelasan ilmiahnya, kata @MithaVir ya karena ada yang bengkak

Yang vaksin ini, ga sampe biru sih, cuma suntiknya dari senin tapi sampe sekarang kalo kesenggol atau gerak masih kerasa sakit

Huft",Kalimantan Tengah,April
orangsabarmurah,2021-04-29 14:06:36+00:00,@masbrmntyo Ga perlu d vaksin n vaksinnya takut sm km,Sulawesi Utara,April
mematchamatchai,2021-07-07 16:15:30+00:00,Masuk akal ga sih efek vaksin jadi bersedih gini huahahahaha,Kalimantan Barat,Maret
ientanayoe13,2021-04-25 04:15:44+00:00,"kemarin yang di suntik vaksin korona sih ya, vaksin kebodohan masih belum ada https://t.co/y4rrfxAai4",Jawa Timur,April
OjoLsuroboyo27,2021-02-27 15:59:27+00:00,"@anindyastina @sbyfess yaa semisale pengen memastikan.
3 dino sebelom vaksin coba kordinasi sama nakesnya sing nyuntik..
bee iso dibantu liat jadi otg apa enggak..",Kalimantan Tengah,Februari
Devirizky_a,2021-05-24 12:28:09+00:00,"Ko gua takut di vaksin ya,kenapa kantor dadakan kasih taunya,🙄",Jawa Timur,Mei
oktavrsm,2021-07-09 01:33:22+00:00,"Tinggal nurut aja selama vaksin masih gratis, Giliran berbayar presidennya lagi yang disalahain padahal sendirinya belet.",Lampung,Juni
dyahNeZza,2021-07-10 07:36:36+00:00,Yuk bantu RT supaya sampai ke yg blom vaksin🙏 😊 https://t.co/24KyHOKXr4,Lampung,April
TMalaqbi,2021-05-25 02:51:53+00:00,"Vaksin Dan Disiplin Prokes Adalah Bagian Ikhtiar Umat 

Nusantara Bersatu https://t.co/5pTbnmuqMC",Sulawesi Barat,Mei
elyazsaragihh,2021-04-07 17:20:09+00:00,"Harus bolos nih 1x donor karena jadwal donor bertabrakan sama jadwal vaksin covid-19 (donor baru bisa dilakukan sebulan setelah vaksinasi kedua diterima, jadi sekitar 1,5 bulan setelah terima vaksin pertama sedangkan rutinitas donor per 2 bulan/60 hari) https://t.co/ODsZIp8tjK",Sumatera Barat,April
nomadicmarul,2021-05-29 10:35:48+00:00,"Shah Alam kan byk roundabout. Pacak khemah kat situ buat pusat pemberian vaksin drive-thru, siap cucuk sila pilih lorong mana yang engkau suka. Get out hahahaha",Sulawesi Utara,Mei
SarwonoHugu,2021-07-10 06:21:34+00:00,"@eko_kuntadhi Yg bikin heran,Vaksin datang dari luar negri dikawal  ketat arak arakan TNI dan Polri,saat pengirian ke daerah jg sama seperti mengamankan kotak suara pemilu tp vaksin masa begitu disampai dan dan disimpan dibiarkan begitu saja gak ada yg yg jaga,sehingga bisa kebakaran,aneh",Lampung,Juni
ayoPutri,2021-07-08 06:42:18+00:00,"Pertanyaan gw, Indonesia bagian mana yang sudah memperbolehkan vaksin usian dibawah 12y?!!!

Surat PCR lengkap, semua lengkap, anak punya KTA, terus tetap ngotot minta surat vaksin, sedangkan vaksin hanya baru boleh ke anak2 mulai dari 12y",Kalimantan Barat,Januari
RareDarL_N,2021-07-08 02:07:07+00:00,"@OyKentangk akibat nonton pemandangan bunga2 di find your korea epsd 4 wkwkwk
udah dari tadi pagi dek... karena mo antri vaksin... 😭
kamunya?",Nusa Tenggara Timur,April
Pro1Ambon,2021-01-15 01:28:48+00:00,"Halalnya Vaksin Covid 19

#IndonesiaTatananKehidupanBaru @ Rri Ambon https://t.co/ajhOOIiGCt",Maluku,Januari
AfiMahmud,2021-05-29 09:36:23+00:00,1st dose completed ✔️ @JKJAVMY . https://t.co/ZHyeqzsLL7,Sulawesi Utara,Mei
hampirpunah,2021-03-24 09:46:58+00:00,Kritik vaksin bakalan ga divaksin? Kabar gembira ni bagi yang anti vaksin.,Aceh,Maret
ProsesnewsID,2021-07-05 12:46:38+00:00,Masuk Keluar Gorontalo Harus Punya Kartu Vaksin.... https://t.co/yycOWM3aXp,Gorontalo,Januari
al_bandung,2021-04-26 05:45:22+00:00,"Jelang Pembelajaran Tatap Muka, Guru RA Plus Al-Ghifari Sudah Disuntik Vaksin Covid-19 https://t.co/aqYvtrlgIl",Jawa Barat,April
POLSEK_JTJOGJA,2021-03-21 15:29:33+00:00,"Vaksinasi Wujudkan Masyarakat Yang Sehat &amp; Produktif

Caption: Sudah vaksin kah kalian Sobat Polri?  Kalau belum, ayo kita wujudkan masyarakat yang sehat dan produktif dengan vaksinasi Covid-19.
.
Reposted from @divisihumaspolri #polresjogja #polsekjetisjogja #BersamaLawanCovid19 https://t.co/FAlibqwGPm",DI Yogyakarta,Maret
pranyotoagus67,2021-03-26 06:30:02+00:00,Vaksin untuk memperkuat imun tubuh dan harus tetap taat prokes. #AyoVaksinTetap5M https://t.co/6WdWXBxrTf,Kalimantan Selatan,Maret
PolsekPlaju3,2021-01-13 03:35:37+00:00,"Presiden Jokowi menyatakan akan menjadi orang pertama yang disuntikkan vaksin Covid-19
#VaksinasiMelawanPandemi https://t.co/atO7zfehnb",Sumatera Selatan,Januari
momscocobunny,2021-04-23 21:09:08+00:00,Panique gais serumah hbs vaksin jd demam🥲,Jawa Timur,April
Fathul_Patoel,2021-03-25 02:39:45+00:00,"https://t.co/K40wIOimqO
Ulasan terkait bagaimana produksi Vaksin umumnya. Saya juga pernah tau dari penjelasan dokter ahli vaksin bahwa produksi vaksin ini lebih tepatnya bersinggungan dengan babi. Namun dr video itu jg dijelaskan bahwa vaksin tidak lagi mengandung unsur hewani.",Sumatera Selatan,Maret
ArioNovear,2021-02-19 11:15:35+00:00,"Kunjungi RSUP M. Djamil, Pj Gubernur Sumbar Mendapatkan Suntikan Vaksin https://t.co/QZzfoAUJ84 https://t.co/jmkrtZMqos",Sumatera Barat,Februari
adobypremiere,2021-06-28 03:36:16+00:00,@hensanitiserr @rzkmelya Gawani vaksin :(,Jawa Timur,Juni
abkmita,2021-04-18 15:06:21+00:00,Daftar vaksin sleman gimana si caranya ya? 🥲🥲,DI Yogyakarta,April
beldius,2021-06-20 12:28:14+00:00,"Kok Masih Trend menolak vaksin ya?😥😥

Memang sih, wajar ada ketakutan akan sesuatu yang baru.

Tapi takut jarum?🥺 Kalau mati/cacat ga takut ya?🤔

#COVID19 
#penyintascovid",Sumatera Utara,Juni
dokterimun_id,2021-01-28 03:08:42+00:00,Thanks @Chevron Pacific Indonesia untuk kesempatannya menjadi narsum untuk jelaskan mengenai vaksin #COVID19 untuk timnya...,DKI Jakarta,Januari
suciharto,2021-04-16 14:13:02+00:00,"https://t.co/FuLVRs0Zh1

Emang urusan vaksin juga masuk ke BPOM? Itu khan bukan obat..... bukan juga makanan.... Serius nanya",Jawa Timur,April
nimidnec,2021-06-29 08:56:10+00:00,"@Gilang_Mahesa @KemenkesRI Lapor ke pak @prabowo @Kemhan_RI saja.

Kalo pro vaksin barat, silakan dicontohkan dong. Biar yakin karena vaksin barat skrg lg dpt bad rep.",Aceh,Juni
yesdiChalvin,2021-07-07 14:42:45+00:00,"masih banyak komen ""temen aku udah vaksin ke 2 tetep aja kena"" DUH",Nusa Tenggara Timur,Februari
rizkyalfian1208,2021-07-10 14:28:05+00:00,"@kegblgnunfaedh Tapi,emangnya kalo udah vaksin,lockdown,psbb,ppkm dsb ngga bisa kena covid lagi?",Lampung,Mei
DokMartin8,2021-02-11 10:00:20+00:00,@CabulSetengah Ayo vaksin...,Kepulauan Riau,Februari
BouncingPandaa,2021-01-29 05:25:04+00:00,2 hari lalu ortu teman club motor panda wafat.  Belum seminggu ketemu teman ini dan dia cerita ortunya kena pandemi. Ortunya tinggal dilampung. Teman di Depok. Masih ada yg ga percaya covid itu nyata? Masih menolak vaksin?? https://t.co/bPyHxYLvJS,Banten,Januari
