username,date,content,user_location,bulan
awhong123,2021-05-29 23:50:48+00:00,@JKJAVMY Don't understand those got to Thank you page but still didn't get any update on the appointment. Without Thank you page can has a slot the next day.,Papua,Mei
arhcha,2021-05-28 00:35:19+00:00,@tehmemey Coba tes mett.. Nempel ga koin di bekas vaksin lu hahaha,Banten,Mei
Bong_Arif,2021-06-29 16:09:28+00:00,"Besok pagi mau vaksin, malemnya ngeband teriak-teriak -_-",DKI Jakarta,Juni
kamadanesuko,2021-05-29 11:26:53+00:00,Selalu left out mun hal2 bkaitan dgn urusan dgn krajaan tok . Vaksin pun x dpt gk tok 🥲,Kalimantan Tengah,Mei
CandaNagara,2021-05-25 15:46:27+00:00,"Vaksin Aman dan Halal.
Pentingnya Vaksin adalah dapat membentuk imun dan mencegah penularan, hal ini diharapkan dapat mencegah penularan covid-19. 
Kuatkan Pancasila dan Negara https://t.co/3J0ZZ4AyLX",Jawa Barat,Mei
atiekaully,2021-02-16 16:01:15+00:00,"@ferdiriva Dok klo misal ny jdwal vaksin ud lewat (krn gatauuuu ada jdwal vaksin baruu , awal mula blm terdftr mkny ga pernah cek jdwal lg) eh tranyta ud lewat 2 mgguan.msh bs susulan ga ya ?",Jambi,Februari
GhazaliResab,2021-01-29 12:11:55+00:00,Mengapa Msia perlu dapat vaksin covid-19 Pfizer dari Amerika dan vaksin dari Cina melalui perjanjian dgn syarikat pihak ke tiga bkn kerajaan buat perjanjian secara langsung dgn pembekal vaksin dari Amerika dan Cina,Kalimantan Tengah,Januari
harlanpradana,2021-05-27 16:21:04+00:00,"Orang2 udah pada vaksin. Golongan darah O yg mengalir ditubuhku, aku mengandalkanmu",Banten,Mei
NoviLim,2021-05-27 08:21:39+00:00,"Ooo mayan nih abis vaksin bisa jadi Magneto.. 

Ada pilihan yg bisa jadi Nightcrawler atau Mystique ga ya? https://t.co/rl4lTY8vnJ",Banten,Mei
vrara11,2021-05-29 00:14:23+00:00,@radenrauf Jadwal vaksin,Kalimantan Selatan,Mei
muhd_azam7,2021-02-27 15:20:30+00:00,"Dulu ramai buat video kena swab test kat hidung n mulut..
Lepas ni ramai la buat video kena cucuk vaksin plak ya... 😌",Kalimantan Tengah,Februari
sharafirozi,2021-02-26 01:48:42+00:00,Vaksin hmpa tkut nak amek..sakit demam pandai pi klinik minta ubat..bengong..amek ja la vaksin tu..darjah 6 dlu ondai amek suntikan BCG tu https://t.co/O5I14xdODN,Aceh,Februari
indah0706,2021-04-29 20:58:51+00:00,"Sebelum vaksin kedua, hamba test eeee taunya kolesterol tinggi 244.

Apakah ini karena nyoba2 trading buat beli nasi padang?",Sulawesi Utara,April
Justinkim9834,2021-06-26 05:18:51+00:00,"Nemenin abg gw vaksin. Eehhh malah gw yg degdegan. Banyak banget yg kenal gw terus nyapa, tapi aku nya aja yg rada lupa, terus bnyak yg cakep"" lagi. 😱😱🤤🤤🤤",Kepulauan Riau,Juni
aryabonar2,2021-04-06 06:29:20+00:00,Vaksin pertama kelar,Sulawesi Selatan,April
Bel_Babel,2021-06-28 13:19:41+00:00,Monggo sing Suroboyo info vaksin 🤟 https://t.co/2gPzDIMCcw,Jawa Timur,Juni
vetamandra,2021-06-29 23:55:04+00:00,"@bhaguz_403 Tak pikir udah dapat vaksin mas, kemarin sudah coba yang poltekes kesehatan?",DI Yogyakarta,Juni
duduk_arta,2021-03-29 22:59:26+00:00,Pak @jokowi kenapa perangkat desa n staf desa skrg dinomor duakan untuk vaksin. Bukankah perangkat desa pelayanan masyarakat di desa?,Sulawesi Utara,Maret
hudattamini,2021-04-14 21:09:00+00:00,"@MrsRachelIn Lah .... BPOM itu mensuport sesuai aturan mainnya ..... Apakah karena produk anak bangsa namun belum memenuhi syarat keamanan vaksin, BPOM harus setujui .....? Wah ini bahaya, jangan main2 dg Vaksin karna bisa jatuh korban massal ... !!",Kalimantan Timur,April
IkhwanMache,2021-05-29 15:22:16+00:00,"Syukur dapat tarikh vaksin,sayang tak dapat tarikh sama dgn wife @noorhazwani @ Taman Kuchai Indah https://t.co/QcQlBjMwtg",Aceh,Mei
hanyaaden,2021-01-27 08:25:14+00:00,"Tapi kaya kita tuh bikin hahatan gede harus d bubarin 
Gak ada adab banget orng lg makan di usirin
Pengen gw ngamuk tp percuma 
Kenapa mall dan pasar masih dibuka bebas?? Kenapa kemaren acara penerimaan vaksin di pemerintah diliput banyak wartawan dan bergerombol?",Jawa Barat,Januari
itunovan,2021-01-23 17:08:26+00:00,"Bagaimana jika ternyta, vaksin nya isinya adalah jas jus..",DI Yogyakarta,Januari
Onyssssss,2021-07-06 10:08:17+00:00,@wayanasti21 Vaksin di mana kak?,Nusa Tenggara Timur,Januari
hudattamini,2021-01-13 13:26:50+00:00,@FaGtng Otaknya tidak sehat nampaknya si MUI ini..... Suruh di vaksin dulu deh..... 😛😛😛😝,Kalimantan Timur,Januari
alex_is9069,2021-05-29 13:44:32+00:00,"Aku sebenonye takphm dgn antivax dok merepek vaksin bahaya, Jgn bg bnd mrepek msuk dlm bdn, ada nanocip, ada babi. Tapi dia rokok sedut tiap masa. Air bergula telan hari hari. Duit sumber haram bedal semacam. Sembang gaya gampang.",Sulawesi Utara,Mei
ans47,2021-01-29 12:29:14+00:00,"9. Kena pegi kerja. Tuduh syarikat menyamar. Kenapa tak lapor? Kenapa masuk ofis tak reti pakai mask. Kenapa dtg ofis kalau ada simptom? Kenapa nk duduk dekat2 dgn kwn. Kenapa masih berkongsi makanan? Lepas tu salahkan MITI, salahkan SOP

10. Suruh vaksin ckp tak percaya",Kalimantan Tengah,Januari
stellacardosoma,2021-06-21 00:26:41+00:00,"Ayo vaksin dan terapkan selalu prokes 5M.
NKRI Selalu Dihati https://t.co/Y2djlIGha9",Kalimantan Utara,April
Nyukurrr,2021-06-29 03:15:32+00:00,"@Heraloebss Demi target miss, agar vaksin cepat kelar. 😊",Jawa Barat,Juni
Rianhidayat_77,2021-06-23 01:34:25+00:00,"Vaksin dilakukan untuk mewujudkan kekebalan kelompok cegah covid-19

Bersatu Lawan Covid19 https://t.co/Y4DWlfsMQY",Kalimantan Utara,Februari
fakingpusi,2021-07-09 16:22:18+00:00,@pacarmuslamanya @lampungbase Tp kalo ditolak karena ktp bukan balam gimana dong? Padahal vaksin pertamanya disitu,Lampung,April
dianramaji,2021-04-18 08:49:35+00:00,@Puthutea Lha trus gunane vaksin opo?,Jawa Tengah,April
HumasMenteng,2021-06-29 21:58:01+00:00,"Guys .. Nyuk Kite Vaksin

@divisihumaspolri @poldametrojaya
@PolresJakPus #divisihumaspolri #poldametrojaya
#polresmetrojakartapusat #lawancovid19 #jagajarak #covid19indonesia #pakaimasker #PolriTVRadioPresisi https://t.co/J3u59ockqF",Sulawesi Utara,Juni
TBacarita,2021-06-07 08:26:10+00:00,"Mutasi virus Covid19, kelangkaan vaksin, dan perkembangan wabah covid19 menjadi alasan Saudi belum mengumumkan mekanisme penyelenggaraan Haji tahun ini. #StopHoaxDanaHaji https://t.co/rMRt1PDrcY",Maluku Utara,Juni
ZoelKopites,2021-01-27 03:05:03+00:00,Vaksin terbaik untuk wabah adalah TAUBATAN NASUHA. https://t.co/WtnIMwXCXH,Aceh,Januari
CakranegaraI,2021-03-20 13:25:31+00:00,@jokowi Ijin melaporkan kenapa jatah vaksin utk masyarakat atau lansia dibatasi di setiap.kelurahan..di kabupaten Klungkung apa setandarnya utk memberikan kepada masyarakat..,Nusa Tenggara Barat,Maret
yeftasoediro,2021-04-29 12:35:01+00:00,"Efek vaksin rang orang pada doyan makan, kok gw malah ilang nafsu makan ya.",Sulawesi Utara,April
poskupangcom,2021-07-05 23:07:25+00:00,"3,2 Miliar Dosis Vaksin Didistribusikan ke Seluruh Dunia Perangi Covid-19
 
https://t.co/M1fbXK1iMc lewat @tribunnews",Nusa Tenggara Timur,Januari
IndonesiaSehatt,2021-07-09 05:23:37+00:00,"Vaksin Covid-19 Aman, Halal, dan Berkualitas.

#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/xpX2ofPfwV",Lampung,Mei
Sulastr41465365,2021-06-08 01:17:20+00:00,"Vaksin Covid-19 sudah tiba di Indonesia, pemerintah akan menjamin ketersediaan stok.
Percaya Kinerja Pemerintah https://t.co/RWDci2ca6F",Kalimantan Utara,Januari
elazmn_,2021-05-29 12:47:39+00:00,Benda paling bersyukur sekarang ni ibu &amp; ayah tak termakan dengan dakyah golongan anti vaksin ni. Ayah kata memula dia hampir nak percaya tapi bila lama lama dia rasa kalau ikut mmg bodoh lah sbb bruhhhh..,Sulawesi Utara,Mei
dhuriat,2021-05-16 05:03:30+00:00,Min @PRFMnews kalau di Bandung untuk usia 18-59 udah bisa daftar vaksin COVID belum min? Daftarnya dimana kalau sudah bisa?,Jawa Barat,Mei
sapsafsap,2021-04-16 01:37:56+00:00,@ganjarpranowo @hendrarprihadi @dinkesjateng sepi panitia duduk duduk tapi tendik tdk boleh vaksin https://t.co/evMRh5XYPP,Jawa Tengah,April
zhariffazi,2021-02-26 06:44:04+00:00,"Whole khutbah harini pasal  ikhtiar vaksin .

Meanwhile pakcik2 antivaksin: https://t.co/HgZ6AHqHfo",Aceh,Februari
NegaraAPI2,2021-05-25 02:51:52+00:00,"Vaksin Dan Disiplin Prokes Adalah Bagian Ikhtiar Umat 

Nusantara Bersatu https://t.co/Iq6s9jzOCG",Sulawesi Barat,Mei
siw_i,2021-02-13 08:21:34+00:00,"Liat TL isine vaksin
Ak wediii
😭😭😭",DI Yogyakarta,Februari
kisah_inspirasi,2021-03-27 06:44:27+00:00,"Ayo Kita Vaksin, Biar Kita Sehat Dan Aman

Insya Allah Negeri Ini Bisa Kembali Normal @ PRPP Jawa Tengah https://t.co/RcC0eQQ8aY",Jawa Tengah,Maret
nellaindri,2021-06-21 09:12:16+00:00,"yang positip memang belom pernah vaksin karena lagi hamil lalu menyusui. nah besok sekantoran antigen, semoga yg bergejala dan semuanya negatif ni.",Kalimantan Timur,Juni
poskupangcom,2021-07-04 10:58:37+00:00,"Indonesia Kembali Kedatangan Vaksin AstraZeneca 998.400 Dosis
 
https://t.co/6vOrMcxKbV lewat @tribunnews",Nusa Tenggara Timur,Juni
Kamalraj1974,2021-01-29 05:37:22+00:00,"@Thiban_ben Malaysia tunggu kkm testing la,nk buat ring vaksin.Harap PH get into this fast,mrk tk blh decide or menteri n politician dpt vaksin dulu",Aceh,Januari
bayoebagoes_,2021-03-17 05:39:13+00:00,"Saya sudah di #VaksinCOVID19 tahap pertama

#VaksinDemiPulihkanNKRI #Vaksin #VaksinUntukKita #vaksinuntukrakyatindonesia #VaksinasiNasional https://t.co/cubjqwBuvc",Sumatera Utara,Maret
chimbrut,2021-06-29 21:04:32+00:00,Tangan tengenku gringingen nk di vaksin marai ra yo??,Banten,Juni
icedcolacoke,2021-02-14 07:01:14+00:00,"👩 dokter: kalo ada keluhan langsung lapor ya, kalo sejauh ini belum ada keluhan dari temen² yg habis vaksin, yg ada pada cerita jadi ngantukan sm mudah laper habis di vaksin

🐥hehe iya dok

gw yg emang ngantukan sama mudah laper 👀 emezing",DI Yogyakarta,Februari
infotoday10,2021-04-13 03:47:46+00:00,Waw Hebat Vaksin ini https://t.co/Xl7eiMPpiq,Nusa Tenggara Barat,April
dokterimun_id,2021-01-29 02:09:45+00:00,"4. Vaksin novavax mempunyai kemampuan untuk menetralisasi strain B.1.1.7 yang beredar di UK, sehingga tetap efektif tanpa modifikasi

5. Vaksin protein subunit mudah dimodifikasi dengan memasukkan komponen baru, spt strain B.1.351 dari Afsel yang kemungkinan kurang efektif",Banten,Januari
RaymondBarus,2021-01-25 07:44:31+00:00,Buka tiktok langsung sakit kepala gegara konten agama atau vaksin mulu,Aceh,Januari
Yusuf51069839,2021-05-02 02:22:40+00:00,@KemenkesRI Apakah boleh mendaftar untuk di vaksin melalui website ini?????,Sulawesi Tengah,Mei
stevanmpurnama,2021-01-27 23:24:41+00:00,"Omg, vaksin is getting real",DI Yogyakarta,Januari
IriawanSusilo,2021-06-04 01:30:11+00:00,"#yukvaksinyuk yuk Sinergi bersama yuk, Sinergi Indonesia

#covid #covid19 #vaksin #vaksinasi https://t.co/6dFQKdXQ9C",Papua Barat,Juni
heyyybuble,2021-07-10 15:57:28+00:00,"@90sthinks_ Iya makin gede, dulu kucingku segede kelereng pas umur 2 bulan. pas umur 5 bulan hampir sebesar bola kasti karna kan dia melebar jugaa. boleh kok vaksin kucingku di vaksin umur 3 bulann

Jangaan kasiaan huhu. biarin aja lari2 asal tetep dipantau ya.",Sulawesi Utara,Januari
KasimSirajuddin,2021-02-06 13:13:28+00:00,Vaksin tahap 2. Tuntass https://t.co/vlbgJH7gXr,Sulawesi Tengah,Februari
GhazaliResab,2021-02-27 12:13:46+00:00,Dr mereka mahu ambil vaksin seberapa cepat sebab takut mati Rasulullah kata siapa yg selalu mengingati kematian adalah sebijak2 manusia sebab mereka akan bersungguh2 membuat persiapan mengadap Allah kelak https://t.co/ghm44lt2o4,Sulawesi Utara,Februari
IndonesiaSehatt,2021-07-09 03:01:17+00:00,"Cek Lokasi Vaksin di Jakarta

#BersatuLawanCovid19
#BersamaUntukWarga https://t.co/OfPLOXi8Tq",Lampung,Februari
dokteragusagung,2021-02-15 04:05:15+00:00,Vaksin kedua done @ Rs Pratama Nusa Penida https://t.co/dyexHxj2nX,Nusa Tenggara Barat,Februari
ansharas,2021-04-23 04:55:13+00:00,"Ngantarin bapak ibu vaksin di Rumah sakit. Ini vaksin keduanya, mudah mudahan aman.",Sulawesi Selatan,April
ini803D1,2021-04-29 03:58:55+00:00,"Vaksin dulu ..
Agar supaya .. https://t.co/aBR1NsfayX",Banten,April
Melkihastomo,2021-07-09 14:55:14+00:00,"@deno_sudarsono @CNNIndonesia @msaid_didu Ga ada yg menduga mutasi virus menjadi seperti Delta, awalnya semua vaksin sama kuatnya untuk virus corona pertama",Sulawesi Tengah,Januari
NodeB15,2021-06-08 08:49:35+00:00,"Kuota haji bagi Indonesia belum diputuskan oleh Arab Saudi karena mutasi baru Covid-19 dan kelangkaan vaksin menjadi salah satu alasannya.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas @Kemenag_RI https://t.co/fgIsqVF5wS",Kalimantan Utara,Juni
dilaandiva,2021-03-29 13:45:42+00:00,efek vaksin katanya ngantukan ama laperan lah ituma kaya emg tiap hari gitu kalo di diri gua😒,DKI Jakarta,Maret
FadhalMA,2021-02-13 18:25:50+00:00,Pegal tangan post vaksin + ngeresepin 60an pasien covid untuk dua hari. Luarrr biasaaa.,Jawa Barat,Februari
dundunchenk,2021-07-09 05:03:19+00:00,@zarazettirazr @tvOneNews Redaksi nya takut gk kebagian vaksin .....,Lampung,Februari
Yollafeb,2021-04-28 01:42:50+00:00,"Vaksin Covid-19 kedua - 28 04 2021 (@ Tennis Indoor Senayan in Jakarta Pusat, DKI Jakarta) https://t.co/3os6f1gIEU",Banten,April
DahliaDwi6,2021-02-27 16:20:11+00:00,@MardaniAliSera Alhamdulillah hari ini vaksin tahap kedua sudah selesai berharap semoga mempunyai efek jangka panjang yang baik terhadap sistem imunitas tubuh dalam menangkal virus Covid-19 aaminn,Sulawesi Utara,Februari
wdainun,2021-04-05 04:54:00+00:00,"Omegot, baru ingat mau swab, tapi mau divaksin juga ☹️
Kalau habis vaksin, terus di swab, bakal positif gak ya",Sulawesi Selatan,April
BKIPM_MedanII,2021-04-26 03:13:32+00:00,Briefing pagi hari ini pimpinan memastikan kesehatan pegawai pasca vaksin tahap kedua dan mengingatkan untuk tetap mematuhi protokol kesehatan @HumasBKIPM @EdiSant87082110 https://t.co/P8NMfroISo,Aceh,April
Prasety72595950,2021-04-29 12:43:13+00:00,@FirzaHusain India waktu itu sempat embargo vaksin.....ternyata oh ternyata...,Sulawesi Utara,April
Kartika64127220,2021-06-24 03:47:32+00:00,Akhirnya terasa vaksin nya🤭,Kepulauan Riau,Juni
rizkyalfian1208,2021-07-10 14:28:05+00:00,"@kegblgnunfaedh Tapi,emangnya kalo udah vaksin,lockdown,psbb,ppkm dsb ngga bisa kena covid lagi?",Lampung,Februari
RaulTarmuji,2021-01-17 05:14:17+00:00,"VAKSIN AMAN DAN HALAL 

Lindungi diri dan keluarga dengan vaksinasi Covid-19.

Wali Kota Semarang @hendrarprihadi 

#pemkotsemarang
#pemerintahkotasemarang
#semarangsemakinhebat
#bergerakbersama
#semarang2021
#vaksincovid19  
#Repost @semarangpemkot https://t.co/Cemq9T2SUI",Jawa Tengah,Januari
rizaelsyam,2021-07-10 14:15:22+00:00,@favoritenotifee Ayo vaksin,Sulawesi Tenggara,Januari
DiskopProvNtb,2021-04-27 15:23:19+00:00,Cakupan / Sebaran Vaksin  Selasa 27 April 2021 Pukul 17.00 Wita https://t.co/qOcEtdtaKV,Nusa Tenggara Barat,April
fiavhia,2021-06-29 16:43:39+00:00,"@ardi_tama1 Gue tau kalo ada teknik suntik biar ga sakit.
Tapi entah kenapa nakes yang suntikin vaksin ke gue siang ini, terasa ga pake teknik itu. Ga pake basa-basi cap cip cup, cuss! Dan begitulah cerita vaksin hari ini.
Positive thinking, mungkin mereka lelah. Mereka bukan amatir.",Banten,Juni
sofiankawar1,2021-01-15 02:47:41+00:00,"@hemaviton99 Emangnya mudah dpt vaksin. Sulit banget bung. Semua negara, semua manusia butuh vaksin sementara Kapasitas pabriknya sgt terbatas. 
Kalo anda mampu silakan aja, gak ada aturan yg melarangnya kok.",Sumatera Utara,Januari
sofiankawar1,2021-06-09 09:38:54+00:00,"@SantorinisSun Belio sdh vaksin 2x, makanya sakitnya gak bisa parah",Sumatera Utara,Juni
Anjaswisesa_K,2021-07-09 10:52:55+00:00,Nah tuh makanya vaksin https://t.co/ThsibLYBj7,Lampung,Mei
Hidayah_Art,2021-03-17 15:08:36+00:00,"@IhwanBiru Iya, kehabisan vaksin. Bapakku akhirnya jadwal esok pagi, setelah diundur semingguan",Jawa Tengah,Maret
bugismanis1,2021-07-06 06:31:10+00:00,"Bismillahi rohmani rahim,,, vaksin,, tensi 120/90,, moga tdak trjadi efek samping dri vaksin sinovacx 🤲🤲🤲",Sulawesi Tenggara,Januari
dokteragusagung,2021-02-01 11:47:21+00:00,"Perang Duren, mengaburkan gejala KIPI akibat vaksin atau mabuk Duren. @ayu.sukartini @phipyrheenataa @trisnaartana28 @jaya_santika @bramantra @yogi.pradnyana.315 @ Nusa Penida / Penida Island https://t.co/Ht4Qk024eY",Nusa Tenggara Barat,Februari
dwikurnia_wan,2021-06-28 14:47:47+00:00,Ayo Vaksin 💪 https://t.co/BBJ7CE6YvW,Jawa Barat,Juni
DiskopProvNtb,2021-05-20 13:50:16+00:00,Update Cakupan / Sebaran Vaksin 20 Mei 2021 Pukul 17.00 Wita https://t.co/DQoEkgHeuy,Nusa Tenggara Barat,Mei
Mawar29520940,2021-06-06 01:54:24+00:00,Vaksin covid19 untuk kekebalan imun https://t.co/S5bHXq2x7d,Bengkulu,Juni
Rosmiat39197369,2021-04-08 23:30:50+00:00,"Jaga kekebalan tubuh dgn  cara ikut vaksin 
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadjid71
@rosyidah
@yusradaridesa
@fachrilabalado 
@Pusat_PPMD
@kemendesapdtt 
@SukoyoKasekpro
@azzameldzikrie
@tppkemendes 
@berandadesaID https://t.co/OOVk0r21M6",Nusa Tenggara Barat,April
Krisnamaharandi,2021-07-09 12:33:30+00:00,"@aalmasih Analogine yo rak ngunu.. nek ppkm/lockdown yang rugikan kabeh.. wong cilik pedagang, negarapun jebol.. ppkm ekonomi gak jalan, vaksin apbn jebol.. solusi terbaik.. covid tidk usah di catat hahaha",Lampung,April
aihengni,2021-02-12 15:33:38+00:00,besok vaksin dosis 2. bisa gakk ini di skip aja 🥺🥺🥺🥺 gajadi diskusinya 🤣🤣🤣,DI Yogyakarta,Februari
naufalazami1,2021-05-29 23:49:28+00:00,"Jika anda rasa diri anda bodoh, bacalah tulisan2 anti vaksin.

Nescaya akan hadir perasaan ujub riak bangga betapa pandainya otak akuu wakakaka",Papua,Mei
Hidayah_Art,2021-03-19 11:44:31+00:00,@Sanjayaluv Bangga dong ternyata negeri ini mampu mengembangkan vaksin untuk covid,Jawa Tengah,Maret
Cahaya39710020,2021-06-10 02:12:15+00:00,"Validasi WHO menunjukkan kalau pemerintah tidak salah dalam memilih vaksin.

Disiplin Prokes 5M https://t.co/xOamGTz7z6",Kalimantan Utara,Maret
veronikasita,2021-04-27 11:36:28+00:00,"banyak temen2 yg bilang kok aku jalan jalan mulu, apa ga kerja? trus apa uda vaksin? apa uda gini gitu gini bla bla bla.. 
yuk sini duduk samping aku yuu..",Aceh,April
Degisugi3,2021-06-21 03:22:35+00:00,"Vaksin aman dan halal Mari kita melakukan vaksinasi untuk mencegah covid-19, jangan ragu untuk vaksinasi
NKRI Selalu Dihati https://t.co/IG1XELaQdq",Kepulauan Bangka Belitung,Juni
ormasjepang,2021-04-27 10:51:55+00:00,"tidur dari jam 1 siang, baru bangun sekarang
gokil juga ya efek vaksin",Banten,April
DokMartin8,2021-02-02 10:04:17+00:00,@CabulSetengah Ayo vaksin...,Kepulauan Riau,Februari
bellayuanda,2021-07-10 03:19:44+00:00,"Ditelpon pagi2 akhirnya teman bertekad vaksin hri ini walaupun keluarganya belum mau, bilangnya biar aku jdi cth dulu bel sambil buat bujuk doain yaa
Ya ampun terharu edukasi keluarga sendiri emg kdg tuh susah banget tpi harus pelan2, ketulusan dan kebaikan seringnya sampai kok",Kalimantan Barat,Februari
BudzPrasetyo,2021-01-29 15:49:11+00:00,@FirzaHusain Kalau vaksin cinta ada gak ya? Hehe.,Kalimantan Tengah,Januari
wahyuajisb,2021-02-17 05:03:55+00:00,Kemeng bet vaksin kedua ini 😃,Jawa Tengah,Februari
multajp,2021-03-29 12:27:31+00:00,"Hari Ini, Sebanyak 110 Personel Polda Banten Telah di Vaksin https://t.co/Xuyz5iGv3q https://t.co/PMNdxRYaAJ",Kalimantan Tengah,Maret
helohaigas,2021-03-20 03:53:41+00:00,serius nanya ni kalo udah vaksin kemana-mana gaperlu rapid lagi kan?,Jawa Tengah,Maret
pontianakpost1,2021-07-09 06:02:17+00:00,"Disiplin Prokes dan Segera Vaksin   
Kasus Covid-19 Gejala Happy Hypoxia Ditemukan https://t.co/PnVpD6M2c1",Kalimantan Barat,Februari
lian_saragih,2021-04-18 17:42:13+00:00,"@kumparan @ridwankamil Membingungkan,sudah di vaksin tapi tetap positif",Sumatera Utara,April
rengganesia,2021-07-04 04:46:27+00:00,"@ap2_pgk Min, mau tanya, kalo perjalanan ke Sumatra, perlu sertifikat vaksin juga nggak?",Kepulauan Bangka Belitung,Mei
phytoplacentaa,2021-03-27 12:13:39+00:00,done vaksin 💦 https://t.co/0SiYqwKNKC,Banten,Maret
fakingpusi,2021-07-09 16:22:18+00:00,@pacarmuslamanya @lampungbase Tp kalo ditolak karena ktp bukan balam gimana dong? Padahal vaksin pertamanya disitu,Lampung,Maret
khrsmarf,2021-06-29 13:32:14+00:00,"@wardatulchamro_ @KediriFess belom malahan, iku wae mari vaksin ambruk 3 ndino",Kepulauan Riau,Juni
Media_Selangor,2021-03-29 09:44:05+00:00,#AGENDA Bakal jemaah haji diberi keutamaan terima vaksin #Covid19 https://t.co/2mMWQ7TScY https://t.co/qN2SLHrbNG,Kalimantan Tengah,Maret
fvckdarulez,2021-01-20 13:52:49+00:00,"Ga butuh suntik vaksin, butuhnya suntikan dana",Bali,Januari
deon_eLmon,2021-05-07 03:31:02+00:00,Rumah di tabanan dapet vaksin di ubud 👌🏻,Kalimantan Selatan,Mei
Humaspolreskota,2021-07-05 03:56:51+00:00,"Lebih baik di rumah saja karena Covid-19 masih merajalela. Walaupun sudah vaksin tetap patuhi protokol kesehatan.
#PPKMdanTetapVaksinasi
Sosialisasi Edukasi Masyarakat https://t.co/HeqBy1BqTN",Gorontalo,Januari
tegas_co,2021-07-07 15:10:42+00:00,TNI AL Koarmada II Gelar Serbuan Vaksin di Pulau Terpencil Sapekan Ujung Timur Madura https://t.co/TuDjjiVBcc,Sulawesi Tenggara,Januari
RakyatBicara10,2021-06-19 02:27:20+00:00,"Penyebaran covid-19 dengan vaksin dan protokol kesehatan.
NKRI Damai https://t.co/hufkxmJzJD",Kepulauan Bangka Belitung,Juni
